date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
2020-09-17,PA,2020-09-10,2020-09-16,151603,5776,7954,95,0,0
2020-09-24,PA,2020-09-17,2020-09-23,157170,5567,8103,149,0,0
2020-10-01,PA,2020-09-24,2020-09-30,163900,6730,8181,78,0,0
2020-10-08,PA,2020-10-01,2020-10-07,171388,7488,8311,130,0,0
2020-10-15,PA,2020-10-08,2020-10-14,180715,9327,8446,135,0,0
2020-10-22,PA,2020-10-15,2020-10-21,191403,10688,8598,152,0,0
2020-10-29,PA,2020-10-22,2020-10-28,205862,14459,8755,157,0,0
2020-11-05,PA,2020-10-29,2020-11-04,223168,17306,8926,171,0,0
2020-11-12,PA,2020-11-05,2020-11-11,249428,26260,9197,271,0,0
2020-11-19,PA,2020-11-12,2020-11-18,288831,39403,9544,347,0,0
2020-11-26,PA,2020-11-19,2020-11-25,335401,46570,10189,645,0,0
2020-12-03,PA,2020-11-26,2020-12-02,383879,48478,10881,692,0,0
2020-12-10,PA,2020-12-03,2020-12-09,453464,69585,11919,1038,0,0
2020-12-17,PA,2020-12-10,2020-12-16,527869,74405,13333,1414,0,0
2020-12-24,PA,2020-12-17,2020-12-23,589711,61842,14663,1330,0,0
2020-12-31,PA,2020-12-24,2020-12-30,640139,50428,15926,1263,0,0
2021-01-07,PA,2020-12-31,2021-01-06,692078,51939,17165,1239,0,0
2021-01-14,PA,2021-01-07,2021-01-13,750146,58068,18628,1463,0,0
2021-01-21,PA,2021-01-14,2021-01-20,791402,41256,20027,1399,0,0
2021-01-28,PA,2021-01-21,2021-01-27,826816,35414,21243,1216,0,0
2021-02-04,PA,2021-01-28,2021-02-03,861942,35126,22083,840,0,0
2021-02-11,PA,2021-02-04,2021-02-10,888820,26878,22860,777,0,0
2021-02-18,PA,2021-02-11,2021-02-17,910535,21715,23422,562,0,0
2021-02-25,PA,2021-02-18,2021-02-24,928568,18033,23869,447,0,0
2021-03-04,PA,2021-02-25,2021-03-03,946717,18149,24239,370,0,0
2021-03-11,PA,2021-03-04,2021-03-10,964252,17535,24512,273,0,0
2021-03-18,PA,2021-03-11,2021-03-17,982915,18663,24746,234,0,0
2021-03-25,PA,2021-03-18,2021-03-24,1006271,23356,24945,199,0,0
2021-04-01,PA,2021-03-25,2021-03-31,1035284,29013,25161,216,0,0
2021-04-08,PA,2021-04-01,2021-04-07,1065333,30049,25364,203,0,0
2021-04-15,PA,2021-04-08,2021-04-14,1099334,34001,25616,252,0,0
2021-04-22,PA,2021-04-15,2021-04-21,1130118,30784,25925,309,0,0
2021-04-29,PA,2021-04-22,2021-04-28,1154938,24820,26221,296,0,0
2021-05-06,PA,2021-04-29,2021-05-05,1176567,21629,26501,280,0,0
2021-05-13,PA,2021-05-06,2021-05-12,1191857,15290,26750,249,0,0
2021-05-20,PA,2021-05-13,2021-05-19,1202965,11108,26999,249,0,0
2021-05-27,PA,2021-05-20,2021-05-26,1211782,8817,27194,195,0,0
2021-06-03,PA,2021-05-27,2021-06-02,1216933,5151,27324,130,0,0
2021-06-10,PA,2021-06-03,2021-06-09,1220804,3871,27470,146,0,0
2021-06-17,PA,2021-06-10,2021-06-16,1223368,2564,27574,104,0,0
2021-06-24,PA,2021-06-17,2021-06-23,1225026,1658,27650,76,0,0
2021-07-01,PA,2021-06-24,2021-06-30,1226294,1268,27711,61,0,0
2021-07-08,PA,2021-07-01,2021-07-07,1227481,1187,27754,43,0,0
2021-07-15,PA,2021-07-08,2021-07-14,1229279,1798,27800,46,0,0
2021-07-22,PA,2021-07-15,2021-07-21,1232363,3084,27843,43,0,0
2021-07-29,PA,2021-07-22,2021-07-28,1237209,4846,27870,27,0,0
2021-08-05,PA,2021-07-29,2021-08-04,1245460,8251,27915,45,0,0
2021-08-12,PA,2021-08-05,2021-08-11,1257212,11752,27961,46,0,0
2021-08-19,PA,2021-08-12,2021-08-18,1272171,14959,28050,89,0,0
2021-08-26,PA,2021-08-19,2021-08-25,1292234,20063,28167,117,0,0
2021-09-02,PA,2021-08-26,2021-09-01,1315946,23712,28280,113,0,0
2021-09-09,PA,2021-09-02,2021-09-08,1341357,25411,28486,206,0,0
2021-09-16,PA,2021-09-09,2021-09-15,1371979,30622,28740,254,0,0
2021-09-23,PA,2021-09-16,2021-09-22,1405859,33880,29039,299,0,0
2021-09-30,PA,2021-09-23,2021-09-29,1439395,33536,29359,320,0,0
2021-10-07,PA,2021-09-30,2021-10-06,1473402,34007,29759,400,0,0
2021-10-14,PA,2021-10-07,2021-10-13,1506895,33493,30265,506,0,0
2021-10-21,PA,2021-10-14,2021-10-20,1537523,30628,30752,487,0,0
2021-10-28,PA,2021-10-21,2021-10-27,1565193,27670,31226,474,0,0
2021-11-04,PA,2021-10-28,2021-11-03,1592178,26985,31740,514,0,0
2021-11-11,PA,2021-11-04,2021-11-10,1623786,31608,32212,472,0,0
2021-11-18,PA,2021-11-11,2021-11-17,1661272,37486,32654,442,0,0
2021-11-25,PA,2021-11-18,2021-11-24,1705734,44462,33126,472,0,0
2021-12-02,PA,2021-11-25,2021-12-01,1745788,40054,33564,438,0,0
2021-12-09,PA,2021-12-02,2021-12-08,1800424,54636,34235,671,0,0
2021-12-16,PA,2021-12-09,2021-12-15,1858289,57865,35041,806,0,0
2021-12-23,PA,2021-12-16,2021-12-22,1914742,56453,35828,787,0,0
2021-12-30,PA,2021-12-23,2021-12-29,1995095,80353,36565,737,0,0
2022-01-06,PA,2021-12-30,2022-01-05,2149881,154786,37223,658,0,0
2022-01-13,PA,2022-01-06,2022-01-12,2351053,201172,38254,1031,0,0
2022-01-20,PA,2022-01-13,2022-01-19,2507761,156708,38945,691,0,0
2022-01-27,PA,2022-01-20,2022-01-26,2606904,99143,40100,1155,0,0
2022-02-03,PA,2022-01-27,2022-02-02,2675788,68884,41136,1036,0,0
2022-02-10,PA,2022-02-03,2022-02-09,2710244,34456,41957,821,0,0
2022-02-17,PA,2022-02-10,2022-02-16,2732800,22556,42577,620,0,0
2022-02-24,PA,2022-02-17,2022-02-23,2749362,16562,43018,441,0,0
2022-03-03,PA,2022-02-24,2022-03-02,2759297,9935,43409,391,0,0
2022-03-10,PA,2022-03-03,2022-03-09,2766203,6906,43707,298,0,0
2022-03-17,PA,2022-03-10,2022-03-16,2771669,5466,43928,221,0,0
2022-03-24,PA,2022-03-17,2022-03-23,2775910,4241,44077,149,0,0
2022-03-31,PA,2022-03-24,2022-03-30,2780236,4326,44208,131,0,0
2022-04-07,PA,2022-03-31,2022-04-06,2785093,4857,44312,104,0,0
2022-04-14,PA,2022-04-07,2022-04-13,2792077,6984,44381,69,0,0
2022-04-21,PA,2022-04-14,2022-04-20,2801522,9445,44487,106,0,0
2022-04-28,PA,2022-04-21,2022-04-27,2812823,11301,44564,77,0,0
2022-05-05,PA,2022-04-28,2022-05-04,2827827,15004,44657,93,0,0
2022-05-12,PA,2022-05-05,2022-05-11,2849853,22026,44735,78,0,0
2022-05-19,PA,2022-05-12,2022-05-18,2877616,27763,44814,79,0,0
2022-05-26,PA,2022-05-19,2022-05-25,2908253,30637,45050,236,0,0
2022-06-02,PA,2022-05-26,2022-06-01,2932594,24341,45154,104,0,0
2022-06-09,PA,2022-06-02,2022-06-08,2954806,22212,45302,148,0,0
2022-06-16,PA,2022-06-09,2022-06-15,2972282,17476,45447,145,0,0
2022-06-23,PA,2022-06-16,2022-06-22,2987470,15188,45547,100,0,0
2022-06-30,PA,2022-06-23,2022-06-29,3001382,13912,45610,63,0,0
2022-07-07,PA,2022-06-30,2022-07-06,3018396,17014,45718,108,0,0
2022-07-14,PA,2022-07-07,2022-07-13,3038167,19771,45847,129,0,0
2022-07-21,PA,2022-07-14,2022-07-20,3058253,20086,45936,89,0,0
2022-07-28,PA,2022-07-21,2022-07-27,3083286,25033,46073,137,0,0
2022-08-04,PA,2022-07-28,2022-08-03,3105254,21968,46163,90,0,0
2022-08-11,PA,2022-08-04,2022-08-10,3125912,20658,46286,123,0,0
2022-08-18,PA,2022-08-11,2022-08-17,3147414,21502,46403,117,0,0
2022-08-25,PA,2022-08-18,2022-08-24,3167636,20222,46501,98,0,0
2022-09-01,PA,2022-08-25,2022-08-31,3185916,18280,46608,107,0,0
2022-09-08,PA,2022-09-01,2022-09-07,3202876,16960,46762,154,0,0
2022-09-15,PA,2022-09-08,2022-09-14,3221810,18934,46893,131,0,0
2022-09-22,PA,2022-09-15,2022-09-21,3239101,17291,47022,129,0,0
2022-09-29,PA,2022-09-22,2022-09-28,3254348,15247,47139,117,0,0
2022-10-06,PA,2022-09-29,2022-10-05,3267127,12779,47257,118,0,0
2022-10-13,PA,2022-10-06,2022-10-12,3280509,13382,47366,109,0,0
2022-10-20,PA,2022-10-13,2022-10-19,3292643,12134,47496,130,0,0
2022-10-27,PA,2022-10-20,2022-10-26,3304938,12295,47634,138,0,0
2022-11-03,PA,2022-10-27,2022-11-02,3318008,13070,47782,148,0,0
2022-11-10,PA,2022-11-03,2022-11-09,3330228,12220,47932,150,0,0
2022-11-17,PA,2022-11-10,2022-11-16,3340015,9787,48126,194,0,0
2022-11-24,PA,2022-11-17,2022-11-23,3350067,10052,48271,145,0,0
2022-12-01,PA,2022-11-24,2022-11-30,3360797,10730,48387,116,0,0
2022-12-08,PA,2022-12-01,2022-12-07,3374733,13936,48527,140,0,0
2022-12-15,PA,2022-12-08,2022-12-14,3388571,13838,48662,135,0,0
2022-12-22,PA,2022-12-15,2022-12-21,3403177,14606,48798,136,0,0
2022-12-29,PA,2022-12-22,2022-12-28,3416142,12965,48892,94,0,0
2023-01-05,PA,2022-12-29,2023-01-04,3431861,15719,49034,142,0,0
2023-01-12,PA,2023-01-05,2023-01-11,3447091,15230,49263,229,0,0
2020-01-23,PR,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,PR,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,PR,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,PR,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,PR,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,PR,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,PR,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,PR,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,PR,2020-03-12,2020-03-18,5,5,0,0,0,0
2020-03-26,PR,2020-03-19,2020-03-25,51,46,2,2,0,0
2020-04-02,PR,2020-03-26,2020-04-01,286,235,11,9,0,0
2020-04-09,PR,2020-04-02,2020-04-08,620,334,24,13,0,0
2020-04-16,PR,2020-04-09,2020-04-15,870,250,51,27,0,0
2020-04-23,PR,2020-04-16,2020-04-22,870,0,64,13,0,0
2020-04-30,PR,2020-04-23,2020-04-29,897,27,86,22,0,0
2020-05-07,PR,2020-04-30,2020-05-06,997,100,99,13,0,0
2020-05-14,PR,2020-05-07,2020-05-13,1053,56,115,16,0,0
2020-05-21,PR,2020-05-14,2020-05-20,1198,145,125,10,0,0
2020-05-28,PR,2020-05-21,2020-05-27,1245,47,129,4,0,0
2020-06-04,PR,2020-05-28,2020-06-03,1294,49,140,11,0,0
2020-06-11,PR,2020-06-04,2020-06-10,1381,87,143,3,0,0
2020-06-18,PR,2020-06-11,2020-06-17,1475,94,147,4,0,0
2020-06-25,PR,2020-06-18,2020-06-24,1576,101,149,2,0,0
2020-07-02,PR,2020-06-25,2020-07-01,1729,153,153,4,0,0
2020-07-09,PR,2020-07-02,2020-07-08,2171,442,159,6,0,0
2020-07-16,PR,2020-07-09,2020-07-15,3042,871,171,12,0,0
2020-07-23,PR,2020-07-16,2020-07-22,4330,1288,185,14,0,0
2020-07-30,PR,2020-07-23,2020-07-29,5700,1370,211,26,0,0
2020-08-06,PR,2020-07-30,2020-08-05,7684,1984,246,35,0,0
2020-08-13,PR,2020-08-06,2020-08-12,10169,2485,295,49,0,0
2020-08-20,PR,2020-08-13,2020-08-19,12453,2284,356,61,0,0
2020-08-27,PR,2020-08-20,2020-08-26,14008,1555,404,48,0,0
2020-09-03,PR,2020-08-27,2020-09-02,15935,1927,443,39,0,0
2020-09-10,PR,2020-09-03,2020-09-09,16791,856,500,57,0,0
2020-09-17,PR,2020-09-10,2020-09-16,18255,1464,570,70,0,0
2020-09-24,PR,2020-09-17,2020-09-23,20437,2182,617,47,0,0
2020-10-01,PR,2020-09-24,2020-09-30,24001,3564,661,44,0,0
2020-10-08,PR,2020-10-01,2020-10-07,25658,1657,705,44,0,0
2020-10-15,PR,2020-10-08,2020-10-14,27629,1971,742,37,0,0
2020-10-22,PR,2020-10-15,2020-10-21,29714,2085,774,32,0,0
2020-10-29,PR,2020-10-22,2020-10-28,32528,2814,813,39,0,0
2020-11-05,PR,2020-10-29,2020-11-04,35807,3279,850,37,0,0
2020-11-12,PR,2020-11-05,2020-11-11,39120,3313,901,51,0,0
2020-11-19,PR,2020-11-12,2020-11-18,43910,4790,971,70,0,0
2020-11-26,PR,2020-11-19,2020-11-25,48725,4815,1052,81,0,0
2020-12-03,PR,2020-11-26,2020-12-02,53708,4983,1144,92,0,0
2020-12-10,PR,2020-12-03,2020-12-09,58962,5254,1219,75,0,0
2020-12-17,PR,2020-12-10,2020-12-16,63686,4724,1312,93,0,0
2020-12-24,PR,2020-12-17,2020-12-23,70808,7122,1423,111,0,0
2020-12-31,PR,2020-12-24,2020-12-30,76291,5483,1503,80,0,0
2021-01-07,PR,2020-12-31,2021-01-06,79903,3612,1588,85,0,0
2021-01-14,PR,2021-01-07,2021-01-13,84816,4913,1679,91,0,0
2021-01-21,PR,2021-01-14,2021-01-20,88728,3912,1732,53,0,0
2021-01-28,PR,2021-01-21,2021-01-27,92541,3813,1801,69,0,0
2021-02-04,PR,2021-01-28,2021-02-03,94984,2443,1861,60,0,0
2021-02-11,PR,2021-02-04,2021-02-10,96636,1652,1902,41,0,0
2021-02-18,PR,2021-02-11,2021-02-17,98508,1872,1940,38,0,0
2021-02-25,PR,2021-02-18,2021-02-24,99620,1112,2016,76,0,0
2021-03-04,PR,2021-02-25,2021-03-03,100867,1247,2053,37,0,0
2021-03-11,PR,2021-03-04,2021-03-10,102054,1187,2071,18,0,0
2021-03-18,PR,2021-03-11,2021-03-17,103347,1293,2085,14,0,0
2021-03-25,PR,2021-03-18,2021-03-24,104968,1621,2103,18,0,0
2021-04-01,PR,2021-03-25,2021-03-31,107471,2503,2118,15,0,0
2021-04-08,PR,2021-04-01,2021-04-07,110679,3208,2141,23,0,0
2021-04-15,PR,2021-04-08,2021-04-14,117836,7157,2182,41,0,0
2021-04-22,PR,2021-04-15,2021-04-21,125212,7376,2238,56,0,0
2021-04-29,PR,2021-04-22,2021-04-28,130671,5459,2296,58,0,0
2021-05-06,PR,2021-04-29,2021-05-05,133848,3177,2348,52,0,0
2021-05-13,PR,2021-05-06,2021-05-12,135871,2023,2412,64,0,0
2021-05-20,PR,2021-05-13,2021-05-19,137153,1282,2461,49,0,0
2021-05-27,PR,2021-05-20,2021-05-26,138214,1061,2489,28,0,0
2021-06-03,PR,2021-05-27,2021-06-02,138798,584,2512,23,0,0
2021-06-10,PR,2021-06-03,2021-06-09,139189,391,2525,13,0,0
2021-06-17,PR,2021-06-10,2021-06-16,139490,301,2539,14,0,0
2021-06-24,PR,2021-06-17,2021-06-23,139801,311,2544,5,0,0
2021-07-01,PR,2021-06-24,2021-06-30,140055,254,2549,5,0,0
2021-07-08,PR,2021-07-01,2021-07-07,140433,378,2553,4,0,0
2021-07-15,PR,2021-07-08,2021-07-14,141099,666,2559,6,0,0
2021-07-22,PR,2021-07-15,2021-07-21,142358,1259,2566,7,0,0
2021-07-29,PR,2021-07-22,2021-07-28,144962,2604,2577,11,0,0
2021-08-05,PR,2021-07-29,2021-08-04,149357,4395,2594,17,0,0
2021-08-12,PR,2021-08-05,2021-08-11,154557,5200,2643,49,0,0
2021-08-19,PR,2021-08-12,2021-08-18,159863,5306,2702,59,0,0
2021-08-26,PR,2021-08-19,2021-08-25,167072,7209,2786,84,0,0
2021-09-02,PR,2021-08-26,2021-09-01,171555,4483,2884,98,0,0
2021-09-09,PR,2021-09-02,2021-09-08,175174,3619,2967,83,0,0
2021-09-16,PR,2021-09-09,2021-09-15,177986,2812,3055,88,0,0
2021-09-23,PR,2021-09-16,2021-09-22,179751,1765,3109,54,0,0
2021-09-30,PR,2021-09-23,2021-09-29,181187,1436,3149,40,0,0
2021-10-07,PR,2021-09-30,2021-10-06,182578,1391,3182,33,0,0
2021-10-14,PR,2021-10-07,2021-10-13,183377,799,3201,19,0,0
2021-10-21,PR,2021-10-14,2021-10-20,184181,804,3215,14,0,0
2021-10-28,PR,2021-10-21,2021-10-27,184878,697,3228,13,0,0
2021-11-04,PR,2021-10-28,2021-11-03,185589,711,3239,11,0,0
2021-11-11,PR,2021-11-04,2021-11-10,186458,869,3252,13,0,0
2021-11-18,PR,2021-11-11,2021-11-17,187205,747,3259,7,0,0
2021-11-25,PR,2021-11-18,2021-11-24,188015,810,3266,7,0,0
2021-12-02,PR,2021-11-25,2021-12-01,188606,591,3270,4,0,0
2021-12-09,PR,2021-12-02,2021-12-08,189495,889,3274,4,0,0
2021-12-16,PR,2021-12-09,2021-12-15,190269,774,3277,3,0,0
2021-12-23,PR,2021-12-16,2021-12-22,202750,12481,3287,10,0,0
2021-12-30,PR,2021-12-23,2021-12-29,243617,40867,3295,8,0,0
2022-01-06,PR,2021-12-30,2022-01-05,313182,69565,3324,29,0,0
2022-01-13,PR,2022-01-06,2022-01-12,374105,60923,3421,97,0,0
2022-01-20,PR,2022-01-13,2022-01-19,423655,49550,3563,142,0,0
2022-01-27,PR,2022-01-20,2022-01-26,448972,25317,3754,191,0,0
2022-02-03,PR,2022-01-27,2022-02-02,459638,10666,3887,133,0,0
2022-02-10,PR,2022-02-03,2022-02-09,466244,6606,3984,97,0,0
2022-02-17,PR,2022-02-10,2022-02-16,470180,3936,4055,71,0,0
2022-02-24,PR,2022-02-17,2022-02-23,472540,2360,4088,33,0,0
2022-03-03,PR,2022-02-24,2022-03-02,474143,1603,4122,34,0,0
2022-03-10,PR,2022-03-03,2022-03-09,475812,1669,4146,24,0,0
2022-03-17,PR,2022-03-10,2022-03-16,476848,1036,4152,6,0,0
2022-03-24,PR,2022-03-17,2022-03-23,478473,1625,4158,6,0,0
2022-03-31,PR,2022-03-24,2022-03-30,480515,2042,4166,8,0,0
2022-04-07,PR,2022-03-31,2022-04-06,483606,3091,4171,5,0,0
2022-04-14,PR,2022-04-07,2022-04-13,489653,6047,4182,11,0,0
2022-04-21,PR,2022-04-14,2022-04-20,499973,10320,4188,6,0,0
2022-04-28,PR,2022-04-21,2022-04-27,522860,22887,4195,7,0,0
2022-05-05,PR,2022-04-28,2022-05-04,550666,27806,4217,22,0,0
2022-05-12,PR,2022-05-05,2022-05-11,582216,31550,4240,23,0,0
2022-05-19,PR,2022-05-12,2022-05-18,620697,38481,4285,45,0,0
2022-05-26,PR,2022-05-19,2022-05-25,647141,26444,4330,45,0,0
2022-06-02,PR,2022-05-26,2022-06-01,672907,25766,4375,45,0,0
2022-06-09,PR,2022-06-02,2022-06-08,699571,26664,4420,45,0,0
2022-06-16,PR,2022-06-09,2022-06-15,723832,24261,4460,40,0,0
2022-06-23,PR,2022-06-16,2022-06-22,744853,21021,4504,44,0,0
2022-06-30,PR,2022-06-23,2022-06-29,768738,23885,4561,57,0,0
2022-07-07,PR,2022-06-30,2022-07-06,783205,14467,4603,42,0,0
2022-07-14,PR,2022-07-07,2022-07-13,806697,23492,4653,50,0,0
2022-07-21,PR,2022-07-14,2022-07-20,824108,17411,4700,47,0,0
2022-07-28,PR,2022-07-21,2022-07-27,841200,17092,4741,41,0,0
2022-08-04,PR,2022-07-28,2022-08-03,860097,18897,4784,43,0,0
2022-08-11,PR,2022-08-04,2022-08-10,879947,19850,4820,36,0,0
2022-08-18,PR,2022-08-11,2022-08-17,896405,16458,4880,60,0,0
2022-08-25,PR,2022-08-18,2022-08-24,910198,13793,4923,43,0,0
2022-09-01,PR,2022-08-25,2022-08-31,924047,13849,4971,48,0,0
2022-09-08,PR,2022-09-01,2022-09-07,934744,10697,5007,36,0,0
2022-09-15,PR,2022-09-08,2022-09-14,944406,9662,5053,46,0,0
2022-09-22,PR,2022-09-15,2022-09-21,948106,3700,5085,32,0,0
2022-09-29,PR,2022-09-22,2022-09-28,952813,4707,5129,44,0,0
2022-10-06,PR,2022-09-29,2022-10-05,960181,7368,5167,38,0,0
2022-10-13,PR,2022-10-06,2022-10-12,964869,4688,5193,26,0,0
2022-10-20,PR,2022-10-13,2022-10-19,970438,5569,5220,27,0,0
2022-10-27,PR,2022-10-20,2022-10-26,977157,6719,5243,23,0,0
2022-11-03,PR,2022-10-27,2022-11-02,983575,6418,5265,22,0,0
2022-11-10,PR,2022-11-03,2022-11-09,990366,6791,5285,20,0,0
2022-11-17,PR,2022-11-10,2022-11-16,996883,6517,5305,20,0,0
2022-11-24,PR,2022-11-17,2022-11-23,1004673,7790,5337,32,0,0
2022-12-01,PR,2022-11-24,2022-11-30,1011127,6454,5367,30,0,0
2022-12-08,PR,2022-12-01,2022-12-07,1021148,10021,5413,46,0,0
2022-12-15,PR,2022-12-08,2022-12-14,1030956,9808,5455,42,0,0
2022-12-22,PR,2022-12-15,2022-12-21,1040786,9830,5490,35,0,0
2022-12-29,PR,2022-12-22,2022-12-28,1049438,8652,5519,29,0,0
2023-01-05,PR,2022-12-29,2023-01-04,1056921,7483,5555,36,0,0
2023-01-12,PR,2023-01-05,2023-01-11,1063989,7068,5595,40,0,0
2020-01-23,PW,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,PW,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,PW,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,PW,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,PW,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,PW,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,PW,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,PW,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,PW,2020-03-12,2020-03-18,0,0,0,0,0,0
2020-03-26,PW,2020-03-19,2020-03-25,0,0,0,0,0,0
2020-04-02,PW,2020-03-26,2020-04-01,0,0,0,0,0,0
2020-04-09,PW,2020-04-02,2020-04-08,0,0,0,0,0,0
2020-04-16,PW,2020-04-09,2020-04-15,0,0,0,0,0,0
2020-04-23,PW,2020-04-16,2020-04-22,0,0,0,0,0,0
2020-04-30,PW,2020-04-23,2020-04-29,0,0,0,0,0,0
2020-05-07,PW,2020-04-30,2020-05-06,0,0,0,0,0,0
2020-05-14,PW,2020-05-07,2020-05-13,0,0,0,0,0,0
2020-05-21,PW,2020-05-14,2020-05-20,0,0,0,0,0,0
2020-05-28,PW,2020-05-21,2020-05-27,0,0,0,0,0,0
2020-06-04,PW,2020-05-28,2020-06-03,0,0,0,0,0,0
2020-06-11,PW,2020-06-04,2020-06-10,0,0,0,0,0,0
2020-06-18,PW,2020-06-11,2020-06-17,0,0,0,0,0,0
2020-06-25,PW,2020-06-18,2020-06-24,0,0,0,0,0,0
2020-07-02,PW,2020-06-25,2020-07-01,0,0,0,0,0,0
2020-07-09,PW,2020-07-02,2020-07-08,0,0,0,0,0,0
2020-07-16,PW,2020-07-09,2020-07-15,0,0,0,0,0,0
2020-07-23,PW,2020-07-16,2020-07-22,0,0,0,0,0,0
2020-07-30,PW,2020-07-23,2020-07-29,0,0,0,0,0,0
2020-08-06,PW,2020-07-30,2020-08-05,0,0,0,0,0,0
2020-08-13,PW,2020-08-06,2020-08-12,0,0,0,0,0,0
2020-08-20,PW,2020-08-13,2020-08-19,0,0,0,0,0,0
2020-08-27,PW,2020-08-20,2020-08-26,0,0,0,0,0,0
2020-09-03,PW,2020-08-27,2020-09-02,0,0,0,0,0,0
2020-09-10,PW,2020-09-03,2020-09-09,0,0,0,0,0,0
2020-09-17,PW,2020-09-10,2020-09-16,0,0,0,0,0,0
2020-09-24,PW,2020-09-17,2020-09-23,0,0,0,0,0,0
2020-10-01,PW,2020-09-24,2020-09-30,0,0,0,0,0,0
2020-10-08,PW,2020-10-01,2020-10-07,0,0,0,0,0,0
2020-10-15,PW,2020-10-08,2020-10-14,0,0,0,0,0,0
2020-10-22,PW,2020-10-15,2020-10-21,0,0,0,0,0,0
2020-10-29,PW,2020-10-22,2020-10-28,0,0,0,0,0,0
2020-11-05,PW,2020-10-29,2020-11-04,0,0,0,0,0,0
2020-11-12,PW,2020-11-05,2020-11-11,0,0,0,0,0,0
2020-11-19,PW,2020-11-12,2020-11-18,0,0,0,0,0,0
2020-11-26,PW,2020-11-19,2020-11-25,0,0,0,0,0,0
2020-12-03,PW,2020-11-26,2020-12-02,0,0,0,0,0,0
2020-12-10,PW,2020-12-03,2020-12-09,0,0,0,0,0,0
2020-12-17,PW,2020-12-10,2020-12-16,0,0,0,0,0,0
2020-12-24,PW,2020-12-17,2020-12-23,0,0,0,0,0,0
2020-12-31,PW,2020-12-24,2020-12-30,0,0,0,0,0,0
2021-01-07,PW,2020-12-31,2021-01-06,0,0,0,0,0,0
2021-01-14,PW,2021-01-07,2021-01-13,0,0,0,0,0,0
2021-01-21,PW,2021-01-14,2021-01-20,0,0,0,0,0,0
2021-01-28,PW,2021-01-21,2021-01-27,0,0,0,0,0,0
2021-02-04,PW,2021-01-28,2021-02-03,0,0,0,0,0,0
2021-02-11,PW,2021-02-04,2021-02-10,0,0,0,0,0,0
2021-02-18,PW,2021-02-11,2021-02-17,0,0,0,0,0,0
2021-02-25,PW,2021-02-18,2021-02-24,0,0,0,0,0,0
2021-03-04,PW,2021-02-25,2021-03-03,0,0,0,0,0,0
2021-03-11,PW,2021-03-04,2021-03-10,0,0,0,0,0,0
2021-03-18,PW,2021-03-11,2021-03-17,0,0,0,0,0,0
2021-03-25,PW,2021-03-18,2021-03-24,0,0,0,0,0,0
2021-04-01,PW,2021-03-25,2021-03-31,0,0,0,0,0,0
2021-04-08,PW,2021-04-01,2021-04-07,0,0,0,0,0,0
2021-04-15,PW,2021-04-08,2021-04-14,0,0,0,0,0,0
2021-04-22,PW,2021-04-15,2021-04-21,0,0,0,0,0,0
2021-04-29,PW,2021-04-22,2021-04-28,0,0,0,0,0,0
2021-05-06,PW,2021-04-29,2021-05-05,0,0,0,0,0,0
2021-05-13,PW,2021-05-06,2021-05-12,0,0,0,0,0,0
2021-05-20,PW,2021-05-13,2021-05-19,0,0,0,0,0,0
2021-05-27,PW,2021-05-20,2021-05-26,0,0,0,0,0,0
2021-06-03,PW,2021-05-27,2021-06-02,1,1,0,0,0,0
2021-06-10,PW,2021-06-03,2021-06-09,1,0,0,0,0,0
2021-06-17,PW,2021-06-10,2021-06-16,2,1,0,0,0,0
2021-06-24,PW,2021-06-17,2021-06-23,2,0,0,0,0,0
2021-07-01,PW,2021-06-24,2021-06-30,2,0,0,0,0,0
2021-07-08,PW,2021-07-01,2021-07-07,2,0,0,0,0,0
2021-07-15,PW,2021-07-08,2021-07-14,2,0,0,0,0,0
2021-07-22,PW,2021-07-15,2021-07-21,2,0,0,0,0,0
2021-07-29,PW,2021-07-22,2021-07-28,2,0,0,0,0,0
2021-08-05,PW,2021-07-29,2021-08-04,2,0,0,0,0,0
2021-08-12,PW,2021-08-05,2021-08-11,2,0,0,0,0,0
2021-08-19,PW,2021-08-12,2021-08-18,2,0,0,0,0,0
2021-08-26,PW,2021-08-19,2021-08-25,4,2,0,0,0,0
2021-09-02,PW,2021-08-26,2021-09-01,4,0,0,0,0,0
